id,device_id,start_time,resolution,implemented_rate,requested_rate,metered_lane_volume,readings
408144168,10034,2022-01-17 02:00:00-08,01:00:00,0,0,25,172
408145119,10034,2022-01-17 03:00:00-08,01:00:00,0,0,10,173
408145509,10034,2022-01-17 04:00:00-08,01:00:00,0,0,20,175
408145493,10034,2022-01-17 05:00:00-08,01:00:00,0,0,32,176
408146291,10034,2022-01-17 06:00:00-08,01:00:00,688,688,54,176
408146727,10034,2022-01-17 07:00:00-08,01:00:00,700,700,126,174
408146718,10034,2022-01-17 08:00:00-08,01:00:00,700,700,146,172
408147491,10034,2022-01-17 09:00:00-08,01:00:00,700,700,129,169
408147854,10034,2022-01-17 10:00:00-08,01:00:00,8,8,208,170
408147920,10034,2022-01-17 11:00:00-08,01:00:00,0,0,231,166
408148926,10034,2022-01-17 12:00:00-08,01:00:00,0,0,250,169
408148972,10034,2022-01-17 13:00:00-08,01:00:00,688,688,245,175
408149524,10034,2022-01-17 14:00:00-08,01:00:00,700,700,295,181
408150232,10034,2022-01-17 15:00:00-08,01:00:00,700,700,301,180
408150303,10034,2022-01-17 16:00:00-08,01:00:00,700,700,304,179
408151064,10034,2022-01-17 17:00:00-08,01:00:00,700,700,268,180
408151326,10034,2022-01-17 18:00:00-08,01:00:00,700,700,189,179
408151556,10034,2022-01-17 19:00:00-08,01:00:00,7,7,101,180
408152440,10034,2022-01-17 20:00:00-08,01:00:00,0,0,87,181
408152579,10034,2022-01-17 21:00:00-08,01:00:00,0,0,86,181
408153014,10034,2022-01-17 22:00:00-08,01:00:00,0,0,44,179
408153613,10034,2022-01-17 23:00:00-08,01:00:00,0,0,41,175
408153857,10034,2022-01-18 00:00:00-08,01:00:00,0,0,23,167
408154747,10034,2022-01-18 01:00:00-08,01:00:00,0,0,21,173
408154852,10034,2022-01-18 02:00:00-08,01:00:00,0,0,18,171
408155271,10034,2022-01-18 03:00:00-08,01:00:00,0,0,12,181
408155977,10034,2022-01-18 04:00:00-08,01:00:00,0,0,16,175
408156231,10034,2022-01-18 05:00:00-08,01:00:00,0,0,28,180
408157040,10034,2022-01-18 06:00:00-08,01:00:00,688,688,86,181
408157372,10034,2022-01-18 07:00:00-08,01:00:00,700,700,225,181
408157735,10034,2022-01-18 08:00:00-08,01:00:00,700,700,195,175
408158282,10034,2022-01-18 09:00:00-08,01:00:00,700,700,174,180
408158468,10034,2022-01-18 10:00:00-08,01:00:00,7,7,210,181
408159079,10034,2022-01-18 11:00:00-08,01:00:00,0,0,259,181
408159497,10034,2022-01-18 12:00:00-08,01:00:00,0,0,275,181
408159971,10034,2022-01-18 13:00:00-08,01:00:00,688,688,296,179
408160636,10034,2022-01-18 14:00:00-08,01:00:00,700,700,313,181
408161112,10034,2022-01-18 15:00:00-08,01:00:00,700,700,407,181
408161101,10034,2022-01-18 16:00:00-08,01:00:00,700,700,455,181
408161910,10034,2022-01-18 17:00:00-08,01:00:00,700,700,426,180
408162290,10034,2022-01-18 18:00:00-08,01:00:00,700,700,298,179
408162508,10034,2022-01-18 19:00:00-08,01:00:00,7,7,340,181
408163068,10034,2022-01-18 20:00:00-08,01:00:00,0,0,121,177
408163536,10034,2022-01-18 21:00:00-08,01:00:00,0,0,219,174
408164270,10034,2022-01-18 22:00:00-08,01:00:00,0,0,87,161
408164299,10034,2022-01-18 23:00:00-08,01:00:00,0,0,38,156
408164698,10034,2022-01-19 00:00:00-08,01:00:00,0,0,19,163
408165422,10034,2022-01-19 01:00:00-08,01:00:00,0,0,18,173
408165721,10034,2022-01-19 02:00:00-08,01:00:00,0,0,8,166
408166123,10034,2022-01-19 03:00:00-08,01:00:00,0,0,15,169
408166662,10034,2022-01-19 04:00:00-08,01:00:00,0,0,14,169
408167029,10034,2022-01-19 05:00:00-08,01:00:00,0,0,31,175
408167748,10034,2022-01-19 06:00:00-08,01:00:00,688,688,84,178
408167915,10034,2022-01-19 07:00:00-08,01:00:00,700,700,185,181
408168267,10034,2022-01-19 08:00:00-08,01:00:00,700,700,215,181
408169005,10034,2022-01-19 09:00:00-08,01:00:00,700,700,183,181
408169304,10034,2022-01-19 10:00:00-08,01:00:00,7,7,201,176
408169645,10034,2022-01-19 11:00:00-08,01:00:00,0,0,209,177
408170240,10034,2022-01-19 12:00:00-08,01:00:00,0,0,274,177
408170609,10034,2022-01-19 13:00:00-08,01:00:00,688,688,255,175
408171303,10034,2022-01-19 14:00:00-08,01:00:00,700,700,335,180
408171453,10034,2022-01-19 15:00:00-08,01:00:00,700,700,391,180
408171824,10034,2022-01-19 16:00:00-08,01:00:00,700,700,395,181
408172530,10034,2022-01-19 17:00:00-08,01:00:00,700,700,466,181
408172784,10034,2022-01-19 18:00:00-08,01:00:00,700,700,305,181
408173117,10034,2022-01-19 19:00:00-08,01:00:00,7,7,179,181
408173984,10034,2022-01-19 20:00:00-08,01:00:00,0,0,134,180
408174129,10034,2022-01-19 21:00:00-08,01:00:00,0,0,107,180
408174794,10034,2022-01-19 22:00:00-08,01:00:00,0,0,53,172
408175197,10034,2022-01-19 23:00:00-08,01:00:00,0,0,54,181
408175341,10034,2022-01-20 00:00:00-08,01:00:00,0,0,23,165
408176012,10034,2022-01-20 01:00:00-08,01:00:00,0,0,16,155
408176453,10034,2022-01-20 02:00:00-08,01:00:00,0,0,12,174
408176731,10034,2022-01-20 03:00:00-08,01:00:00,0,0,11,181
408177354,10034,2022-01-20 04:00:00-08,01:00:00,0,0,21,166
408177792,10034,2022-01-20 05:00:00-08,01:00:00,0,0,38,170
408178314,10034,2022-01-20 06:00:00-08,01:00:00,688,688,93,178
408178678,10034,2022-01-20 07:00:00-08,01:00:00,700,700,190,180
408179227,10034,2022-01-20 08:00:00-08,01:00:00,700,700,207,181
408179405,10034,2022-01-20 09:00:00-08,01:00:00,700,700,188,181
408180225,10034,2022-01-20 10:00:00-08,01:00:00,7,7,196,181
408180557,10034,2022-01-20 11:00:00-08,01:00:00,0,0,278,181
408180899,10034,2022-01-20 12:00:00-08,01:00:00,0,0,296,175
408181414,10034,2022-01-20 13:00:00-08,01:00:00,688,688,312,179
408181734,10034,2022-01-20 14:00:00-08,01:00:00,700,700,326,179
408182210,10034,2022-01-20 15:00:00-08,01:00:00,700,700,362,180
408182602,10034,2022-01-20 16:00:00-08,01:00:00,700,700,419,178
408182947,10034,2022-01-20 17:00:00-08,01:00:00,700,700,436,179
408183475,10034,2022-01-20 18:00:00-08,01:00:00,700,700,269,177
408183739,10034,2022-01-20 19:00:00-08,01:00:00,7,7,167,180
408184087,10034,2022-01-20 20:00:00-08,01:00:00,0,0,136,179
408184679,10034,2022-01-20 21:00:00-08,01:00:00,0,0,113,178
408185290,10034,2022-01-20 22:00:00-08,01:00:00,0,0,85,179
408185726,10034,2022-01-20 23:00:00-08,01:00:00,0,0,56,180
408185975,10034,2022-01-21 00:00:00-08,01:00:00,0,0,26,169
408186459,10034,2022-01-21 01:00:00-08,01:00:00,0,0,51,174
408186914,10034,2022-01-21 02:00:00-08,01:00:00,0,0,22,155
408187361,10034,2022-01-21 03:00:00-08,01:00:00,0,0,18,168
408187754,10034,2022-01-21 04:00:00-08,01:00:00,0,0,18,170
408188314,10034,2022-01-21 05:00:00-08,01:00:00,0,0,33,169
408188866,10034,2022-01-21 06:00:00-08,01:00:00,688,688,71,181
408189328,10034,2022-01-21 07:00:00-08,01:00:00,700,700,192,180
408189802,10034,2022-01-21 08:00:00-08,01:00:00,700,700,213,180
408190087,10034,2022-01-21 09:00:00-08,01:00:00,700,700,193,180
408190614,10034,2022-01-21 10:00:00-08,01:00:00,7,7,234,178
408190881,10034,2022-01-21 11:00:00-08,01:00:00,0,0,239,180
408191314,10034,2022-01-21 12:00:00-08,01:00:00,0,0,319,180
408191964,10034,2022-01-21 13:00:00-08,01:00:00,688,688,378,180
408192070,10034,2022-01-21 14:00:00-08,01:00:00,700,700,346,179
408192468,10034,2022-01-21 15:00:00-08,01:00:00,700,700,371,180
408193179,10034,2022-01-21 16:00:00-08,01:00:00,700,700,386,179
408193298,10034,2022-01-21 17:00:00-08,01:00:00,700,700,408,181
408193700,10034,2022-01-21 18:00:00-08,01:00:00,700,700,261,181
408194421,10034,2022-01-21 19:00:00-08,01:00:00,7,7,195,181
408194799,10034,2022-01-21 20:00:00-08,01:00:00,0,0,163,178
408196161,10034,2022-01-21 21:00:00-08,01:00:00,0,0,175,179
408195643,10034,2022-01-21 22:00:00-08,01:00:00,0,0,133,179
408195934,10034,2022-01-21 23:00:00-08,01:00:00,0,0,110,178
408196716,10034,2022-01-22 00:00:00-08,01:00:00,696,696,76,180
408196889,10034,2022-01-22 01:00:00-08,01:00:00,634,634,54,181
408197885,10034,2022-01-22 02:00:00-08,01:00:00,700,700,77,173
408197969,10034,2022-01-22 03:00:00-08,01:00:00,700,700,32,170
408198083,10034,2022-01-22 04:00:00-08,01:00:00,700,700,19,172
408199055,10034,2022-01-22 05:00:00-08,01:00:00,700,700,25,175
408199187,10034,2022-01-22 06:00:00-08,01:00:00,700,700,35,175
408199340,10034,2022-01-22 07:00:00-08,01:00:00,700,700,56,180
408200315,10034,2022-01-22 08:00:00-08,01:00:00,700,700,71,180
408200345,10034,2022-01-22 09:00:00-08,01:00:00,700,700,108,181
408201300,10034,2022-01-22 10:00:00-08,01:00:00,700,700,205,181
408201578,10034,2022-01-22 11:00:00-08,01:00:00,700,700,218,180
408201658,10034,2022-01-22 12:00:00-08,01:00:00,700,700,311,181
408202475,10034,2022-01-22 13:00:00-08,01:00:00,700,700,280,181
408202757,10034,2022-01-22 14:00:00-08,01:00:00,700,700,307,178
408202900,10034,2022-01-22 15:00:00-08,01:00:00,700,700,295,174
408203854,10034,2022-01-22 16:00:00-08,01:00:00,700,700,296,175
408203987,10034,2022-01-22 17:00:00-08,01:00:00,700,700,288,180
408204828,10034,2022-01-22 18:00:00-08,01:00:00,700,700,227,180
408205039,10034,2022-01-22 19:00:00-08,01:00:00,700,700,179,180
408205185,10034,2022-01-22 20:00:00-08,01:00:00,700,700,132,181
408206061,10034,2022-01-22 21:00:00-08,01:00:00,700,700,190,181
408206338,10034,2022-01-22 22:00:00-08,01:00:00,700,700,143,180
408206427,10034,2022-01-22 23:00:00-08,01:00:00,700,700,118,181
408207308,10034,2022-01-23 00:00:00-08,01:00:00,700,700,58,162
408207501,10034,2022-01-23 01:00:00-08,01:00:00,700,700,58,152
408208306,10034,2022-01-23 02:00:00-08,01:00:00,700,700,61,174
408208642,10034,2022-01-23 03:00:00-08,01:00:00,700,700,17,156
408208821,10034,2022-01-23 04:00:00-08,01:00:00,700,700,13,156
408209614,10034,2022-01-23 05:00:00-08,01:00:00,700,700,17,153
408209948,10034,2022-01-23 06:00:00-08,01:00:00,700,700,18,169
408210117,10034,2022-01-23 07:00:00-08,01:00:00,700,700,35,166
408210890,10034,2022-01-23 08:00:00-08,01:00:00,700,700,59,180
408211229,10034,2022-01-23 09:00:00-08,01:00:00,700,700,97,181
408212007,10034,2022-01-23 10:00:00-08,01:00:00,700,700,137,177
408212273,10034,2022-01-23 11:00:00-08,01:00:00,700,700,203,180
408212341,10034,2022-01-23 12:00:00-08,01:00:00,700,700,231,180
408212935,10034,2022-01-23 13:00:00-08,01:00:00,700,700,308,180
408213555,10034,2022-01-23 14:00:00-08,01:00:00,700,700,286,181
408214059,10034,2022-01-23 15:00:00-08,01:00:00,700,700,256,180
408214654,10034,2022-01-23 16:00:00-08,01:00:00,700,700,258,181
408214786,10034,2022-01-23 17:00:00-08,01:00:00,700,700,222,179
408215563,10034,2022-01-23 18:00:00-08,01:00:00,700,700,171,180
408215920,10034,2022-01-23 19:00:00-08,01:00:00,700,700,128,181
408216332,10034,2022-01-23 20:00:00-08,01:00:00,700,700,111,177
408216775,10034,2022-01-23 21:00:00-08,01:00:00,700,700,68,178
408217119,10034,2022-01-23 22:00:00-08,01:00:00,700,700,45,173
408217571,10034,2022-01-23 23:00:00-08,01:00:00,700,700,47,163
408218252,10034,2022-01-24 00:00:00-08,01:00:00,4,4,30,175
408218389,10034,2022-01-24 01:00:00-08,01:00:00,0,0,15,160
408219122,10034,2022-01-24 02:00:00-08,01:00:00,0,0,14,165
408219581,10034,2022-01-24 03:00:00-08,01:00:00,0,0,9,175
408219686,10034,2022-01-24 04:00:00-08,01:00:00,0,0,8,169
408220125,10034,2022-01-24 05:00:00-08,01:00:00,0,0,23,174
408221117,10034,2022-01-24 06:00:00-08,01:00:00,688,688,75,179
408221119,10034,2022-01-24 07:00:00-08,01:00:00,700,700,213,181
408221831,10034,2022-01-24 08:00:00-08,01:00:00,700,700,180,181
408222087,10034,2022-01-24 09:00:00-08,01:00:00,700,700,190,181
408222402,10034,2022-01-24 10:00:00-08,01:00:00,7,7,172,179
408223097,10034,2022-01-24 11:00:00-08,01:00:00,0,0,210,180
408223322,10034,2022-01-24 12:00:00-08,01:00:00,0,0,237,172
408223631,10034,2022-01-24 13:00:00-08,01:00:00,688,688,244,179
408224329,10034,2022-01-24 14:00:00-08,01:00:00,700,700,314,180
408224662,10034,2022-01-24 15:00:00-08,01:00:00,696,696,319,172
408224922,10034,2022-01-24 16:00:00-08,01:00:00,698,698,350,172
408225559,10034,2022-01-24 17:00:00-08,01:00:00,700,700,474,179
408225891,10034,2022-01-24 18:00:00-08,01:00:00,700,700,235,173
408226579,10034,2022-01-24 19:00:00-08,01:00:00,7,7,145,179
408226922,10034,2022-01-24 20:00:00-08,01:00:00,0,0,97,177
408227209,10034,2022-01-24 21:00:00-08,01:00:00,0,0,100,169
408227747,10034,2022-01-24 22:00:00-08,01:00:00,0,0,42,156
408228161,10034,2022-01-24 23:00:00-08,01:00:00,0,0,37,149
408228519,10034,2022-01-25 00:00:00-08,01:00:00,0,0,25,160
408229170,10034,2022-01-25 01:00:00-08,01:00:00,0,0,14,164
408229424,10034,2022-01-25 02:00:00-08,01:00:00,0,0,9,162
408230132,10034,2022-01-25 03:00:00-08,01:00:00,0,0,9,157
408230597,10034,2022-01-25 04:00:00-08,01:00:00,0,0,10,169
408230709,10034,2022-01-25 05:00:00-08,01:00:00,0,0,33,172
408230999,10034,2022-01-25 06:00:00-08,01:00:00,688,688,102,179
408231791,10034,2022-01-25 07:00:00-08,01:00:00,700,700,231,181
408232239,10034,2022-01-25 08:00:00-08,01:00:00,700,700,216,181
408232664,10034,2022-01-25 09:00:00-08,01:00:00,700,700,184,181
408233048,10034,2022-01-25 10:00:00-08,01:00:00,7,7,190,178
408233454,10034,2022-01-25 11:00:00-08,01:00:00,0,0,234,179
408233955,10034,2022-01-25 12:00:00-08,01:00:00,0,0,269,175
408234235,10034,2022-01-25 13:00:00-08,01:00:00,688,688,281,178
408234646,10034,2022-01-25 14:00:00-08,01:00:00,699,699,303,180
408235265,10034,2022-01-25 15:00:00-08,01:00:00,700,700,418,179
408235848,10034,2022-01-25 16:00:00-08,01:00:00,700,700,372,175
408235875,10034,2022-01-25 17:00:00-08,01:00:00,700,700,441,181
408236508,10034,2022-01-25 18:00:00-08,01:00:00,700,700,299,179
408237067,10034,2022-01-25 19:00:00-08,01:00:00,8,8,168,175
408237487,10034,2022-01-25 20:00:00-08,01:00:00,0,0,156,181
408237820,10034,2022-01-25 21:00:00-08,01:00:00,0,0,166,180
408238228,10034,2022-01-25 22:00:00-08,01:00:00,0,0,108,181
408238932,10034,2022-01-25 23:00:00-08,01:00:00,0,0,44,170
408239170,10034,2022-01-26 00:00:00-08,01:00:00,0,0,24,163
408239480,10034,2022-01-26 01:00:00-08,01:00:00,0,0,17,160
408240060,10034,2022-01-26 02:00:00-08,01:00:00,0,0,17,171
408240539,10034,2022-01-26 03:00:00-08,01:00:00,0,0,13,173
408241020,10034,2022-01-26 04:00:00-08,01:00:00,0,0,12,147
408241308,10034,2022-01-26 05:00:00-08,01:00:00,0,0,32,180
408241791,10034,2022-01-26 06:00:00-08,01:00:00,688,688,101,181
408242449,10034,2022-01-26 07:00:00-08,01:00:00,700,700,228,180
408242878,10034,2022-01-26 08:00:00-08,01:00:00,700,700,220,180
408243117,10034,2022-01-26 09:00:00-08,01:00:00,700,700,188,175
408243686,10034,2022-01-26 10:00:00-08,01:00:00,7,7,208,181
408244128,10034,2022-01-26 11:00:00-08,01:00:00,0,0,283,180
408244455,10034,2022-01-26 12:00:00-08,01:00:00,0,0,280,180
408244942,10034,2022-01-26 13:00:00-08,01:00:00,688,688,275,181
408245322,10034,2022-01-26 14:00:00-08,01:00:00,700,700,351,180
408245989,10034,2022-01-26 15:00:00-08,01:00:00,700,700,390,180
408246263,10034,2022-01-26 16:00:00-08,01:00:00,700,700,420,181
408246670,10034,2022-01-26 17:00:00-08,01:00:00,700,700,501,181
408247176,10034,2022-01-26 18:00:00-08,01:00:00,700,700,328,181
408247639,10034,2022-01-26 19:00:00-08,01:00:00,7,7,186,181
408248081,10034,2022-01-26 20:00:00-08,01:00:00,0,0,142,181
408248560,10034,2022-01-26 21:00:00-08,01:00:00,0,0,214,179
408248990,10034,2022-01-26 22:00:00-08,01:00:00,0,0,104,181
408249435,10034,2022-01-26 23:00:00-08,01:00:00,0,0,62,179
408249784,10034,2022-01-27 00:00:00-08,01:00:00,0,0,28,174
408250469,10034,2022-01-27 01:00:00-08,01:00:00,0,0,18,169
408250672,10034,2022-01-27 02:00:00-08,01:00:00,0,0,15,179
408251222,10034,2022-01-27 03:00:00-08,01:00:00,0,0,8,175
408252013,10034,2022-01-27 04:00:00-08,01:00:00,0,0,25,180
408252036,10034,2022-01-27 05:00:00-08,01:00:00,0,0,32,176
408252491,10034,2022-01-27 06:00:00-08,01:00:00,688,688,83,180
408253112,10034,2022-01-27 07:00:00-08,01:00:00,700,700,206,181
408253298,10034,2022-01-27 08:00:00-08,01:00:00,700,700,226,180
408253857,10034,2022-01-27 09:00:00-08,01:00:00,700,700,210,181
408254367,10034,2022-01-27 10:00:00-08,01:00:00,7,7,227,181
408254758,10034,2022-01-27 11:00:00-08,01:00:00,0,0,256,181
408255092,10034,2022-01-27 12:00:00-08,01:00:00,0,0,282,175
408255575,10034,2022-01-27 13:00:00-08,01:00:00,688,688,295,180
408255981,10034,2022-01-27 14:00:00-08,01:00:00,700,700,412,175
408256623,10034,2022-01-27 15:00:00-08,01:00:00,700,700,418,160
408257055,10034,2022-01-27 16:00:00-08,01:00:00,698,698,324,168
408257467,10034,2022-01-27 17:00:00-08,01:00:00,700,700,487,179
408257928,10034,2022-01-27 18:00:00-08,01:00:00,700,700,331,181
408258330,10034,2022-01-27 19:00:00-08,01:00:00,7,7,204,180
408258671,10034,2022-01-27 20:00:00-08,01:00:00,0,0,159,180
408259146,10034,2022-01-27 21:00:00-08,01:00:00,0,0,129,181
408259473,10034,2022-01-27 22:00:00-08,01:00:00,0,0,107,181
408260179,10034,2022-01-27 23:00:00-08,01:00:00,0,0,152,175
408260346,10034,2022-01-28 00:00:00-08,01:00:00,0,0,47,175
408261013,10034,2022-01-28 01:00:00-08,01:00:00,0,0,28,175
408261397,10034,2022-01-28 02:00:00-08,01:00:00,0,0,23,172
408261769,10034,2022-01-28 03:00:00-08,01:00:00,0,0,11,168
408262139,10034,2022-01-28 04:00:00-08,01:00:00,0,0,18,153
408262581,10034,2022-01-28 05:00:00-08,01:00:00,0,0,24,162
408263006,10034,2022-01-28 06:00:00-08,01:00:00,688,688,84,178
408263444,10034,2022-01-28 07:00:00-08,01:00:00,700,700,191,181
408263990,10034,2022-01-28 08:00:00-08,01:00:00,700,700,194,181
408264477,10034,2022-01-28 09:00:00-08,01:00:00,700,700,161,181
408264850,10034,2022-01-28 10:00:00-08,01:00:00,7,7,246,181
408265308,10034,2022-01-28 11:00:00-08,01:00:00,0,0,291,180
408265856,10034,2022-01-28 12:00:00-08,01:00:00,0,0,356,181
408266075,10034,2022-01-28 13:00:00-08,01:00:00,688,688,353,180
408266771,10034,2022-01-28 14:00:00-08,01:00:00,700,700,339,177
408267304,10034,2022-01-28 15:00:00-08,01:00:00,700,700,392,181
408267737,10034,2022-01-28 16:00:00-08,01:00:00,700,700,369,181
408268145,10034,2022-01-28 17:00:00-08,01:00:00,700,700,415,181
408268539,10034,2022-01-28 18:00:00-08,01:00:00,700,700,308,181
408268970,10034,2022-01-28 19:00:00-08,01:00:00,7,7,261,181
408269406,10034,2022-01-28 20:00:00-08,01:00:00,0,0,167,178
408269794,10034,2022-01-28 21:00:00-08,01:00:00,0,0,139,181
408270386,10034,2022-01-28 22:00:00-08,01:00:00,0,0,145,179
408270869,10034,2022-01-28 23:00:00-08,01:00:00,0,0,98,168
408271004,10034,2022-01-29 00:00:00-08,01:00:00,695,695,82,160
408271580,10034,2022-01-29 01:00:00-08,01:00:00,700,700,71,174
408272052,10034,2022-01-29 02:00:00-08,01:00:00,700,700,60,175
408272399,10034,2022-01-29 03:00:00-08,01:00:00,700,700,23,180
408272889,10034,2022-01-29 04:00:00-08,01:00:00,700,700,14,156
408273342,10034,2022-01-29 05:00:00-08,01:00:00,700,700,15,175
408273650,10034,2022-01-29 06:00:00-08,01:00:00,700,700,23,170
408274115,10034,2022-01-29 07:00:00-08,01:00:00,700,700,58,180
408274626,10034,2022-01-29 08:00:00-08,01:00:00,700,700,78,180
408275100,10034,2022-01-29 09:00:00-08,01:00:00,700,700,125,174
408275618,10034,2022-01-29 10:00:00-08,01:00:00,700,700,191,171
408275882,10034,2022-01-29 11:00:00-08,01:00:00,700,700,276,181
408276459,10034,2022-01-29 12:00:00-08,01:00:00,700,700,267,174
408276826,10034,2022-01-29 13:00:00-08,01:00:00,700,700,377,165
408277141,10034,2022-01-29 14:00:00-08,01:00:00,700,700,428,181
408277712,10034,2022-01-29 15:00:00-08,01:00:00,700,700,352,181
408278191,10034,2022-01-29 16:00:00-08,01:00:00,700,700,295,181
408278702,10034,2022-01-29 17:00:00-08,01:00:00,700,700,340,180
408279122,10034,2022-01-29 18:00:00-08,01:00:00,700,700,274,180
408279396,10034,2022-01-29 19:00:00-08,01:00:00,700,700,209,181
408279931,10034,2022-01-29 20:00:00-08,01:00:00,700,700,150,181
408280453,10034,2022-01-29 21:00:00-08,01:00:00,700,700,188,181
408280645,10034,2022-01-29 22:00:00-08,01:00:00,700,700,136,181
408281283,10034,2022-01-29 23:00:00-08,01:00:00,700,700,143,181
408281653,10034,2022-01-30 00:00:00-08,01:00:00,700,700,150,168
408281835,10034,2022-01-30 01:00:00-08,01:00:00,700,700,90,163
408282343,10034,2022-01-30 02:00:00-08,01:00:00,700,700,92,173
408282873,10034,2022-01-30 03:00:00-08,01:00:00,700,700,32,179
408283060,10034,2022-01-30 04:00:00-08,01:00:00,700,700,18,175
408283725,10034,2022-01-30 05:00:00-08,01:00:00,700,700,21,181
408284153,10034,2022-01-30 06:00:00-08,01:00:00,700,700,18,175
408284283,10034,2022-01-30 07:00:00-08,01:00:00,700,700,41,181
408284968,10034,2022-01-30 08:00:00-08,01:00:00,700,700,58,181
408285181,10034,2022-01-30 09:00:00-08,01:00:00,700,700,101,180
408285885,10034,2022-01-30 10:00:00-08,01:00:00,700,700,116,179
408286187,10034,2022-01-30 11:00:00-08,01:00:00,700,700,222,179
408286468,10034,2022-01-30 12:00:00-08,01:00:00,700,700,285,181
408287086,10034,2022-01-30 13:00:00-08,01:00:00,700,700,232,163
408287409,10034,2022-01-30 14:00:00-08,01:00:00,700,700,257,181
408287720,10034,2022-01-30 15:00:00-08,01:00:00,700,700,268,181
408288281,10034,2022-01-30 16:00:00-08,01:00:00,700,700,267,176
408288620,10034,2022-01-30 17:00:00-08,01:00:00,700,700,190,175
408289007,10034,2022-01-30 18:00:00-08,01:00:00,700,700,146,170
408289560,10034,2022-01-30 19:00:00-08,01:00:00,700,700,138,177
408290006,10034,2022-01-30 20:00:00-08,01:00:00,700,700,112,179
408290683,10034,2022-01-30 21:00:00-08,01:00:00,700,700,62,178
408290900,10034,2022-01-30 22:00:00-08,01:00:00,700,700,46,162
408291317,10034,2022-01-30 23:00:00-08,01:00:00,700,700,36,158
408291891,10034,2022-01-31 00:00:00-08,01:00:00,8,8,19,158
408292220,10034,2022-01-31 01:00:00-08,01:00:00,0,0,19,164
408292549,10034,2022-01-31 02:00:00-08,01:00:00,0,0,11,175
408293128,10034,2022-01-31 03:00:00-08,01:00:00,0,0,12,179
408293540,10034,2022-01-31 04:00:00-08,01:00:00,0,0,9,167
408294343,10034,2022-01-31 05:00:00-08,01:00:00,0,0,34,178
